EmployeeNumber,Age,Gender,Attrition,BusinessTravel,Department,JobRole,EducationField,MaritalStatus,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,StandardHours,DailyRate,HourlyRate,MonthlyRate,MonthlyIncome,JobInvolvement,JobLevel,JobSatisfaction,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1258,24,Male,Yes,Travel_Rarely,Sales,Sales Executive,Computer Science,Married,12,2,1,4,80,1300,72,22290,4184,4,2,4,8,Y,No,18,4,1,0,6,4,3,0,0,0,0
943,31,Male,No,Non-Travel,Sales,Sales Manager,Marketing,Single,8,2,1,1,80,934,31,7722,9590,3,3,2,6,Y,No,20,3,1,0,8,3,4,8,6,4,6
939,26,Male,Yes,Travel_Rarely,Engineering,Engineering Manager,Electrical Engineering,Married,9,4,1,3,80,328,63,13066,10428,1,3,4,9,Y,No,13,3,1,2,3,1,2,0,0,0,0
1182,33,Male,No,Travel_Frequently,Sales,Account Manager,Marketing,Married,3,5,1,4,80,883,36,14619,25000,3,5,2,4,Y,No,21,3,1,0,16,2,2,4,4,0,0
6,34,Male,No,Travel_Rarely,Customer Support,Technical Support Engineer,Business Administration,Divorced,13,3,1,3,80,791,43,6486,10022,1,3,1,7,Y,No,15,3,3,3,16,3,2,1,1,1,0
1340,27,Male,No,Travel_Frequently,Human Resources,Hr Executive,Business Administration,Married,11,3,1,2,80,720,93,12375,6789,2,2,3,4,Y,Yes,18,3,1,0,5,1,3,3,2,3,0
966,29,Female,Yes,Travel_Rarely,Data & Analytics,Data Analyst,Data Science,Married,20,3,1,1,80,762,93,4854,4450,2,2,3,7,Y,Yes,24,3,3,0,8,2,2,2,2,2,1
19,40,Female,No,Non-Travel,Sales,Sales Executive,Business Administration,Married,27,1,1,4,80,150,30,24735,17519,3,4,4,5,Y,No,11,3,4,2,18,1,2,16,13,13,3
122,45,Male,No,Travel_Frequently,Human Resources,Hr Manager,Human Resources,Married,18,4,1,2,80,927,96,9894,11484,1,3,4,1,Y,Yes,18,3,4,2,25,4,2,16,12,15,10
662,21,Female,No,Travel_Rarely,Sales,Sales Manager,Computer Science,Single,26,1,1,1,80,974,40,23074,13335,3,4,3,8,Y,No,19,3,3,0,2,2,3,0,0,0,0
1246,29,Female,Yes,Travel_Frequently,Customer Support,Support Team Lead,Information Technology,Married,20,3,1,4,80,1047,97,26919,7772,2,3,2,1,Y,No,14,3,4,2,7,5,2,3,0,0,3
275,39,Female,No,Non-Travel,Data & Analytics,Data Engineer,Information Technology,Single,5,3,1,1,80,1412,74,8392,19440,2,4,1,1,Y,No,25,3,4,1,19,2,2,8,0,1,7
434,34,Male,No,Travel_Rarely,Data & Analytics,Data Scientist,Statistics,Single,24,2,1,1,80,449,80,8448,11353,4,3,3,9,Y,Yes,14,3,4,1,14,2,2,0,0,0,0
812,31,Female,No,Travel_Frequently,Sales,Sales Executive,Other,Single,24,4,1,4,80,504,30,9231,5637,1,2,3,1,Y,No,12,3,1,2,9,3,3,0,0,0,0
1379,22,Female,No,Travel_Frequently,Engineering,Engineering Manager,Other,Divorced,13,3,1,3,80,754,60,7686,12664,4,4,2,1,Y,No,16,3,1,1,0,3,3,0,0,0,0
1393,24,Male,Yes,Travel_Rarely,Sales,Sales Executive,Other,Married,10,3,1,2,80,1055,35,24471,12270,1,4,2,2,Y,No,24,3,2,2,3,3,3,3,0,0,3
182,35,Male,No,Travel_Rarely,Customer Support,Technical Support Engineer,Information Technology,Married,22,2,1,2,80,698,39,3251,21903,1,5,1,6,Y,No,18,3,3,1,13,4,3,7,6,4,7
185,38,Male,Yes,Travel_Rarely,Marketing,Digital Marketing Manager,Other,Married,3,3,1,1,80,1228,89,3764,14137,3,4,4,8,Y,Yes,12,3,4,0,14,2,2,1,1,1,0
407,29,Female,No,Travel_Rarely,Product,Product Manager,Computer Science,Divorced,13,4,1,2,80,258,81,12896,17660,1,3,1,6,Y,No,21,4,3,2,10,5,3,2,2,0,1
866,44,Male,No,Travel_Rarely,Sales,Sales Manager,Other,Divorced,14,3,1,4,80,545,64,13205,3075,3,1,4,9,Y,No,16,3,3,0,26,3,2,5,5,1,1
521,31,Male,No,Travel_Rarely,Data & Analytics,Unknown,Statistics,Married,21,2,1,1,80,757,52,24310,3408,2,2,3,3,Y,No,22,3,4,3,15,4,4,2,0,0,0
1004,28,Male,No,Travel_Rarely,Customer Support,Technical Support Engineer,Information Technology,Single,29,4,1,1,80,744,97,3006,11407,1,4,1,4,Y,No,25,3,1,0,11,1,3,5,0,3,0
381,38,Female,Yes,Travel_Rarely,Sales,Sales Manager,Computer Science,Married,14,3,1,1,80,935,47,9344,3627,2,1,3,4,Y,No,24,3,4,0,21,3,2,18,1,9,12
428,33,Female,No,Travel_Rarely,Engineering,Software Engineer,Other,Divorced,10,2,1,2,80,504,65,17555,25000,4,5,3,1,Y,No,17,3,3,1,16,4,3,10,7,0,4
79,32,Female,No,Travel_Rarely,Sales,Account Manager,Other,Single,8,3,1,4,80,444,85,20881,8576,3,3,3,7,Y,Yes,23,3,4,2,14,2,2,1,0,0,1
1010,37,Unknown,No,Travel_Rarely,Customer Support,Support Team Lead,Business Administration,Divorced,18,4,1,2,80,487,72,5534,3123,3,1,4,6,Y,No,22,3,3,0,13,2,0,13,6,6,2
1454,41,Male,No,Travel_Rarely,Sales,Sales Executive,Business Administration,Married,23,3,1,4,80,1083,77,21330,3759,2,2,3,0,Y,No,12,3,2,0,17,3,2,12,3,0,5
608,42,Male,No,Travel_Frequently,Sales,Sales Executive,Other,Married,24,3,1,4,80,567,85,23001,11225,1,3,3,4,Y,No,25,3,1,1,26,3,2,6,6,0,6
1314,40,Male,Yes,Travel_Rarely,Data & Analytics,Bi Analyst,Computer Science,Married,1,4,1,2,80,458,46,14313,3315,1,1,4,6,Y,Yes,13,3,2,1,20,3,3,8,3,2,6
1468,29,Female,No,Travel_Rarely,Engineering,Devops Engineer,Software Engineering,Single,18,3,1,1,80,973,55,15912,7798,2,3,4,7,Y,No,13,3,1,1,10,2,3,7,6,3,3
1346,32,Male,Yes,Travel_Rarely,Engineering,Devops Engineer,Software Engineering,Married,3,3,1,4,80,322,61,12309,15198,4,5,1,7,Y,No,17,3,3,3,14,4,2,3,3,0,0
1058,42,Male,Yes,Travel_Rarely,Engineering,Software Engineer,Software Engineering,Divorced,20,4,1,3,80,1250,33,6943,3458,1,1,4,9,Y,Yes,13,3,4,0,22,2,3,19,15,13,1
1092,26,Female,Yes,Travel_Rarely,Product,Ux Designer,Business Administration,Single,7,4,1,1,80,1186,33,22070,13250,1,3,3,6,Y,No,16,3,1,1,2,0,2,0,0,0,0
1102,38,Male,No,Travel_Rarely,It Operations,It Support Engineer,Computer Science,Married,9,4,1,0,80,908,36,23165,8403,1,2,3,9,Y,Yes,15,3,4,2,16,4,3,11,8,1,2
1130,21,Male,Yes,Travel_Rarely,Marketing,Digital Marketing Manager,Marketing,Divorced,7,2,1,3,80,691,88,11297,15381,1,5,3,4,Y,Yes,21,3,4,3,0,3,0,0,0,0,0
1236,31,Female,Yes,Travel_Frequently,Engineering,Devops Engineer,Computer Science,Single,7,4,1,4,80,634,49,16159,16700,2,4,2,4,Y,Yes,16,3,1,1,9,3,1,5,2,4,2
1301,31,Female,No,Travel_Frequently,Engineering,Devops Engineer,Information Technology,Married,29,4,1,3,80,226,47,15514,7820,2,3,4,0,Y,No,24,3,2,3,12,3,3,4,2,4,2
959,47,Female,No,Travel_Rarely,It Operations,System Administrator,Information Technology,Married,19,3,1,4,80,601,49,5186,11614,2,5,1,0,Y,Yes,23,3,3,2,27,5,2,20,4,15,15
560,46,Male,Yes,Non-Travel,Engineering,Engineering Manager,Other,Married,21,4,1,4,80,339,41,23925,16111,4,4,4,7,Y,No,14,3,1,0,24,2,3,3,3,1,1
847,34,Female,No,Travel_Frequently,Data & Analytics,Bi Analyst,Statistics,Divorced,10,2,1,3,80,1242,89,5414,3648,3,1,1,2,Y,No,17,3,4,1,12,2,2,8,3,4,7
691,24,Male,No,Travel_Rarely,Sales,Sales Executive,Marketing,Married,21,3,1,3,80,1218,84,25041,21683,1,5,1,5,Y,No,16,4,2,1,2,4,3,0,0,0,0
1429,37,Male,Yes,Travel_Frequently,Engineering,Software Engineer,Information Technology,Married,6,4,1,2,80,845,71,6040,4360,4,1,1,7,Y,No,12,3,4,1,18,4,3,9,1,9,3
1377,32,Male,Yes,Travel_Rarely,Sales,Sales Manager,Computer Science,Married,2,4,1,2,80,1167,36,11722,6601,2,2,4,7,Y,Yes,15,3,1,0,12,4,3,8,1,1,2
437,47,Male,No,Travel_Rarely,Data & Analytics,Data Scientist,Data Science,Single,1,3,1,4,80,631,79,8819,9008,3,3,4,2,Y,Yes,20,3,2,0,27,4,2,24,2,7,3
491,27,Female,No,Travel_Rarely,Customer Support,Support Team Lead,Information Technology,Divorced,18,2,1,3,80,1337,39,2882,3563,1,1,2,8,Y,No,21,3,3,3,7,3,3,6,6,3,5
267,32,Male,Yes,Travel_Frequently,Engineering,Software Engineer,Software Engineering,Married,27,4,1,2,80,1436,90,12035,8275,1,2,2,1,Y,Yes,15,3,3,0,11,0,4,7,7,3,2
1356,33,Female,No,Travel_Rarely,Engineering,Devops Engineer,Other,Married,29,3,1,4,80,568,30,2984,8595,4,2,3,7,Y,No,16,4,2,3,14,3,1,5,4,1,0
70,41,Male,No,Travel_Rarely,Sales,Sales Manager,Computer Science,Unknown,20,2,1,2,80,324,52,23822,14489,4,4,3,9,Y,Yes,12,3,3,1,20,2,3,16,1,14,13
809,22,Male,Yes,Travel_Rarely,Human Resources,Hr Executive,Business Administration,Divorced,3,1,1,4,80,1100,95,18685,19801,2,4,3,3,Y,No,20,3,4,1,0,3,3,0,0,0,0
1185,37,Female,No,Travel_Rarely,Engineering,Engineering Manager,Computer Science,Married,8,4,1,1,80,1490,41,11973,9818,3,3,2,3,Y,No,21,3,4,1,17,1,3,16,9,8,6
12,51,Male,No,Travel_Rarely,Data & Analytics,Bi Analyst,Statistics,Married,11,4,1,1,80,546,51,5654,5012,3,1,1,5,Y,Yes,24,4,1,0,31,0,2,3,3,0,1
145,36,Male,No,Non-Travel,Engineering,Engineering Manager,Information Technology,Single,4,2,1,3,80,968,80,12834,3908,1,1,2,0,Y,Yes,21,3,1,1,13,2,3,8,1,3,0
918,27,Male,No,Travel_Rarely,Engineering,Engineering Manager,Computer Science,Married,1,1,1,1,80,750,93,4244,2777,2,1,3,1,Y,No,22,3,4,0,8,2,1,6,1,5,4
640,32,Female,Yes,Travel_Rarely,Human Resources,Talent Acquisition Specialist,Other,Single,13,3,1,1,80,141,76,20232,3296,4,1,4,7,Y,No,14,3,1,0,13,2,3,0,0,0,0
177,31,Female,No,Travel_Rarely,Engineering,Unknown,Other,Married,16,3,1,4,80,733,97,22310,5818,1,2,4,2,Y,No,12,3,1,2,15,4,2,8,0,3,5
995,20,Male,No,Travel_Rarely,Engineering,Unknown,Other,Single,10,4,1,3,80,306,63,17426,6711,2,2,4,3,Y,No,22,3,2,1,0,3,3,0,0,0,0
441,38,Male,No,Travel_Rarely,Marketing,Marketing Specialist,Other,Single,6,3,1,3,80,392,75,6048,3517,4,1,3,9,Y,No,19,3,4,3,16,4,4,3,0,0,0
522,25,Female,No,Travel_Rarely,Engineering,Devops Engineer,Electrical Engineering,Single,15,3,1,3,80,756,42,24262,3486,3,1,2,6,Y,No,11,3,3,1,4,5,3,0,0,0,0
1460,35,Male,Yes,Travel_Rarely,Data & Analytics,Data Analyst,Statistics,Divorced,23,3,1,4,80,375,81,25457,7441,2,2,2,3,Y,Yes,18,3,2,1,15,0,3,10,4,1,2
1005,42,Female,Yes,Travel_Rarely,Sales,Sales Executive,Marketing,Married,7,3,1,4,80,1223,37,14044,6811,3,2,2,5,Y,No,17,3,2,1,21,3,2,8,4,1,1
1256,26,Male,Yes,Travel_Rarely,Engineering,Devops Engineer,Computer Science,Married,10,3,1,1,80,568,74,24985,3487,4,1,2,4,Y,Yes,24,3,2,2,8,5,3,4,4,0,0
1235,32,Female,Yes,Travel_Rarely,Engineering,Senior Software Engineer,Information Technology,Married,23,2,1,4,80,880,79,4890,10785,3,3,3,3,Y,No,14,3,2,0,12,2,4,1,0,1,0
144,39,Male,No,Travel_Rarely,Sales,Sales Executive,Marketing,Single,15,4,1,1,80,582,96,6719,3575,2,1,3,2,Y,No,15,4,1,1,19,4,3,9,8,3,0
754,48,Female,Yes,Travel_Rarely,Sales,Account Manager,Computer Science,Married,25,3,1,4,80,1117,58,20982,6313,1,2,3,9,Y,Yes,15,3,3,0,26,6,3,14,9,7,11
520,31,Female,No,Travel_Frequently,Marketing,Content Strategist,Other,Married,2,3,1,2,80,1331,70,5169,8050,3,3,4,0,Y,No,12,3,4,1,12,0,4,2,2,0,1
823,26,Male,No,Non-Travel,Customer Support,Customer Support Specialist,Information Technology,Single,17,2,1,2,80,472,96,2714,4394,1,1,2,7,Y,No,23,4,3,1,3,2,2,1,0,0,1
429,21,Female,Yes,Travel_Rarely,Engineering,Software Engineer,Other,Married,8,4,1,4,80,152,31,14308,5630,2,2,1,7,Y,Yes,22,3,3,1,3,3,2,0,0,0,0
613,20,Female,No,Travel_Rarely,Marketing,Marketing Specialist,Business Administration,Single,26,2,1,4,80,400,93,25694,12361,3,3,4,0,Y,No,13,4,4,0,2,2,3,2,2,2,2
1033,37,Male,No,Travel_Rarely,Marketing,Content Strategist,Business Administration,Divorced,21,4,1,3,80,745,90,21699,2953,3,1,3,2,Y,Yes,15,3,2,0,19,4,3,0,0,0,0
157,31,Male,No,Travel_Rarely,Product,Product Analyst,Other,Married,21,4,1,2,80,1366,92,3896,3516,4,1,4,5,Y,No,13,4,4,2,13,2,3,7,4,3,4
540,36,Male,Yes,Non-Travel,Sales,Sales Manager,Business Administration,Single,5,1,1,4,80,307,83,7047,6204,2,3,3,6,Y,No,12,3,1,1,15,3,2,15,9,4,9
1291,40,Male,No,Travel_Rarely,Data & Analytics,Data Engineer,Information Technology,Single,6,1,1,3,80,807,56,2799,12152,3,4,4,5,Y,No,25,3,4,0,23,2,3,21,20,20,5
462,37,Female,No,Travel_Rarely,Sales,Sales Executive,Other,Married,22,3,1,1,80,218,54,24876,6106,3,3,2,5,Y,Unknown,11,3,4,1,13,5,2,11,7,10,9
577,28,Male,No,Travel_Rarely,Product,Ux Designer,Computer Science,Married,15,2,1,3,80,277,54,18350,25000,3,5,4,1,Y,No,25,3,1,0,9,4,2,6,0,3,5
256,38,Male,Yes,Travel_Rarely,Marketing,Content Strategist,Business Administration,Married,21,1,1,2,80,1211,47,17099,16983,2,4,2,5,Y,Yes,15,3,2,2,16,3,3,13,1,9,9
980,39,Male,Yes,Travel_Rarely,Human Resources,Hr Manager,Business Administration,Divorced,20,1,1,3,80,1048,73,4716,7779,3,3,1,0,Y,Yes,15,3,3,1,23,2,3,5,5,0,5
1186,44,Male,No,Travel_Rarely,Human Resources,Hr Manager,Other,Single,13,3,1,3,80,934,44,24915,13544,4,3,4,8,Y,Yes,14,3,1,3,20,2,3,18,6,15,2
1007,33,Female,Yes,Travel_Rarely,Engineering,Devops Engineer,Electrical Engineering,Married,17,2,1,2,80,1282,85,2803,2847,4,1,4,3,Y,Yes,23,3,4,1,15,3,0,8,3,2,3
561,36,Male,No,Travel_Rarely,Customer Support,Technical Support Engineer,Other,Single,13,3,1,3,80,741,69,24093,3092,2,1,2,8,Y,No,12,3,3,1,15,2,2,7,6,4,4
209,38,Male,No,Non-Travel,Marketing,Marketing Specialist,Other,Married,11,2,1,2,80,415,32,9148,4188,2,1,4,7,Y,No,18,3,4,1,17,2,2,3,0,0,1
911,30,Female,No,Travel_Rarely,Engineering,Qa Engineer,Software Engineering,Single,18,2,1,3,80,434,73,26566,20999,3,5,4,5,Y,No,23,3,2,0,10,1,2,7,7,6,7
2,30,Male,No,Travel_Rarely,Customer Support,Customer Support Specialist,Business Administration,Divorced,29,3,1,2,80,618,35,24638,3051,1,1,3,3,Y,No,18,3,2,1,8,2,2,6,4,6,5
270,22,Male,Yes,Travel_Rarely,Sales,Sales Executive,Other,Single,16,3,1,2,80,502,53,4576,1331,2,1,2,9,Y,Yes,20,3,2,3,0,2,2,0,0,0,0
266,31,Female,Yes,Travel_Rarely,Engineering,Devops Engineer,Other,Single,12,4,1,4,80,1150,84,13332,22282,2,5,2,4,Y,No,23,3,4,0,7,2,2,2,2,0,2
915,30,Female,No,Travel_Rarely,Data & Analytics,Data Engineer,Data Science,Married,3,4,1,3,80,1020,59,3858,4779,3,3,4,7,Y,No,17,3,3,0,12,2,2,8,8,0,4
231,38,Male,No,Travel_Rarely,Engineering,Senior Software Engineer,Other,Married,19,2,1,1,80,382,68,12423,5679,2,2,3,8,Y,No,12,3,1,2,19,4,2,18,4,18,8
1467,29,Female,Yes,Non-Travel,Sales,Sales Manager,Computer Science,Single,4,4,1,3,80,1178,34,6338,8112,1,2,4,9,Y,Yes,11,3,1,0,8,2,3,3,2,1,2
1120,34,Male,Yes,Travel_Frequently,Engineering,Senior Software Engineer,Electrical Engineering,Divorced,28,3,1,1,80,100,46,7480,4709,1,2,3,5,Y,No,18,3,1,1,16,2,3,1,1,1,1
1452,43,Female,No,Travel_Rarely,Sales,Sales Manager,Marketing,Single,22,2,1,1,80,522,99,26375,3197,4,1,1,1,Y,No,18,3,4,1,22,1,3,22,6,15,3
865,32,Female,Yes,Travel_Rarely,Data & Analytics,Data Engineer,Computer Science,Married,1,4,1,3,80,973,89,17499,25000,3,5,3,8,Y,No,13,3,1,1,13,3,3,5,1,2,4
1067,30,Male,No,Non-Travel,Data & Analytics,Data Engineer,Data Science,Married,19,4,1,2,80,501,41,15680,17097,4,5,1,2,Y,No,25,3,1,1,14,1,3,10,1,2,3
874,28,Male,Yes,Non-Travel,Engineering,Engineering Manager,Information Technology,Divorced,18,3,1,4,80,1444,62,24568,4417,2,1,3,4,Y,Yes,16,3,1,0,8,4,3,6,3,3,6
1324,34,Female,No,Travel_Frequently,Data & Analytics,Data Analyst,Computer Science,Married,10,3,1,2,80,621,82,26873,3193,3,1,4,6,Y,No,21,4,1,2,15,2,4,11,11,10,3
399,30,Male,Yes,Travel_Rarely,Product,Product Analyst,Business Administration,Single,28,4,1,1,80,907,55,10389,12934,4,3,1,0,Y,No,23,3,1,2,11,2,2,9,4,6,7
1349,27,Female,Yes,Non-Travel,Data & Analytics,Data Scientist,Data Science,Single,4,3,1,1,80,592,88,8256,5954,1,2,4,9,Y,Yes,19,4,4,0,9,3,2,0,0,0,0
46,48,Male,No,Travel_Rarely,Customer Support,Technical Support Engineer,Computer Science,Married,13,3,1,2,80,579,78,12067,9818,1,3,4,3,Y,Yes,17,3,1,1,31,3,3,18,9,13,17
162,33,Male,No,Travel_Rarely,Engineering,Qa Engineer,Other,Divorced,27,3,1,3,80,622,52,21766,5728,4,2,1,3,Y,Yes,24,3,1,1,11,2,2,0,0,0,0
992,35,Female,No,Travel_Frequently,Engineering,Qa Engineer,Software Engineering,Married,19,3,1,3,80,885,69,25946,21800,3,5,3,3,Y,No,14,4,1,0,15,2,3,3,2,3,1
728,39,Male,No,Travel_Rarely,Engineering,Senior Software Engineer,Electrical Engineering,Single,12,1,1,4,80,537,80,26530,5289,4,2,3,8,Y,No,11,3,4,0,17,2,3,15,5,0,1
630,44,Female,No,Travel_Rarely,Engineering,Qa Engineer,Computer Science,Divorced,4,2,1,1,80,1260,99,15497,3104,3,1,3,4,Y,No,16,3,2,1,20,2,3,13,0,11,0
289,33,Female,No,Travel_Rarely,Engineering,Senior Software Engineer,Electrical Engineering,Divorced,21,3,1,2,80,802,73,21072,2662,3,1,1,9,Y,No,20,4,3,1,13,2,3,7,7,4,3
1060,20,Male,Yes,Travel_Rarely,Engineering,Qa Engineer,Software Engineering,Single,9,3,1,4,80,547,31,9229,3807,4,1,4,1,Y,No,19,3,3,1,0,2,2,0,0,0,0
1441,29,Female,No,Travel_Frequently,Data & Analytics,Data Analyst,Statistics,Married,5,2,1,2,80,1081,90,2549,5124,2,2,2,8,Y,No,20,3,4,1,8,0,3,8,6,6,8
576,37,Male,No,Travel_Rarely,Product,Product Manager,Business Administration,Single,14,3,1,2,80,1030,38,10528,2909,4,1,1,8,Y,No,22,3,4,2,14,3,2,5,3,4,2
851,33,Male,No,Travel_Rarely,It Operations,System Administrator,Other,Married,23,3,1,1,80,1293,35,25735,8366,1,3,4,2,Y,No,17,3,4,1,14,2,3,14,14,9,9
912,26,Male,No,Travel_Rarely,Human Resources,Hr Manager,Business Administration,Married,27,4,1,4,80,1371,69,21191,3776,3,1,4,9,Y,No,19,3,1,3,6,2,3,1,1,1,1
1255,35,Male,No,Travel_Frequently,Product,Product Manager,Computer Science,Single,18,3,1,3,80,256,66,8532,5794.5,3,2,4,1,Y,No,12,3,3,1,18,2,3,14,1,8,7
1432,48,Female,No,Non-Travel,It Operations,It Support Engineer,Other,Married,24,3,1,4,80,592,32,18004,25000,3,5,3,3,Y,No,16,3,2,0,28,5,3,18,16,9,0
933,36,Female,No,Travel_Rarely,Engineering,Devops Engineer,Other,Single,21,3,1,2,80,1498,42,3399,1448,2,1,2,1,Y,No,24,3,2,1,12,2,2,5,1,3,0
1101,47,Male,No,Travel_Rarely,Engineering,Qa Engineer,Computer Science,Married,13,3,1,1,80,1148,64,20161,3032,2,1,4,6,Y,Yes,22,3,2,1,27,2,3,0,0,0,0
1208,20,Male,No,Travel_Rarely,Customer Support,Support Team Lead,Information Technology,Single,9,3,1,4,80,155,31,15118,7898,1,2,1,7,Y,Yes,12,3,3,1,4,2,2,1,1,1,1
248,36,Male,No,Travel_Rarely,Marketing,Digital Marketing Manager,Marketing,Single,4,3,1,1,80,467,37,14827,2850,3,1,1,8,Y,No,21,3,2,2,13,2,3,13,5,2,0
477,20,Male,No,Travel_Rarely,Sales,Account Manager,Marketing,Married,12,2,1,2,80,720,65,3367,10212,1,3,3,7,Y,No,14,3,1,0,0,3,4,0,0,0,0
86,38,Female,No,Travel_Frequently,Human Resources,Hr Manager,Business Administration,Divorced,14,3,1,2,80,347,39,4080,3896,1,1,3,5,Y,Yes,23,4,4,3,16,5,1,3,0,3,0
470,27,Female,No,Travel_Rarely,Human Resources,Hr Manager,Human Resources,Single,9,4,1,4,80,1089,45,26641,12433,2,4,2,4,Y,No,12,3,1,2,6,4,3,5,4,5,4
226,28,Male,No,Travel_Rarely,Data And Analytics,Data Analyst,Statistics,Divorced,9,1,1,4,80,407,53,18484,6932,3,2,3,1,Y,No,18,4,1,0,9,4,1,7,7,4,7
775,28,Male,No,Travel_Rarely,Data & Analytics,Data Scientist,Data Science,Married,6,4,1,1,80,928,64,22706,2918,1,2,3,1,Y,Yes,16,3,2,0,8,3,2,5,0,1,5
332,35,Female,No,Travel_Rarely,Engineering,Qa Engineer,Software Engineering,Divorced,16,3,1,3,80,257,77,9093,19455,3,5,3,4,Y,Yes,11,4,2,1,18,5,2,9,5,9,3
234,33,Male,No,Travel_Rarely,Engineering,Software Engineer,Other,Single,11,3,1,0,80,583,39,19343,22605,4,5,1,9,Y,No,16,3,2,0,10,3,3,4,2,4,1
589,52,Female,No,Travel_Rarely,Marketing,Marketing Specialist,Marketing,Single,1,4,1,3,80,250,55,7632,4699,1,1,2,2,Y,No,12,3,3,0,34,2,3,13,1,8,12
476,24,Male,No,Travel_Frequently,Product,Product Analyst,Information Technology,Married,18,2,1,2,80,1399,72,19265,3101,2,1,1,6,Y,No,24,3,1,0,2,1,3,0,0,0,0
1285,40,Male,No,Travel_Rarely,Sales,Sales Executive,Other,Divorced,26,4,1,3,80,1467,79,6274,12909,2,3,3,6,Y,No,11,3,4,0,20,0,3,16,7,0,1
600,49,Male,No,Non-Travel,Engineering,Qa Engineer,Information Technology,Divorced,15,3,1,2,80,218,56,8644,6999,3,3,4,7,Y,No,22,3,2,0,30,3,3,3,3,1,2
422,24,Male,Yes,Travel_Rarely,Data & Analytics,Data Engineer,Statistics,Single,12,4,1,3,80,1421,60,16242,4794,4,2,1,9,Y,Yes,18,3,2,1,6,3,4,5,1,1,4
183,37,Male,No,Travel_Rarely,Engineering,Devops Engineer,Computer Science,Single,14,3,1,3,80,108,58,3335,10898,2,3,1,4,Y,No,24,3,1,0,14,4,3,7,4,2,3
989,42,Male,No,Travel_Frequently,Engineering,Senior Software Engineer,Software Engineering,Single,24,4,1,2,80,1071,36,2391,8483,4,3,3,2,Y,Yes,15,3,2,1,22,2,3,0,0,0,0
1001,38,Male,No,Travel_Rarely,Engineering,Senior Software Engineer,Software Engineering,Married,9,4,1,3,80,1337,76,8079,4832,3,2,3,1,Y,No,21,3,4,0,15,2,3,7,7,2,7
50,34,Male,No,Travel_Rarely,Human Resources,Hr Manager,Other,Single,15,4,1,3,80,513,78,15804,15582,1,4,4,4,Y,No,22,4,1,1,17,6,2,14,8,2,2
1384,37,Male,Yes,Non-Travel,Engineering,Engineering Manager,Electrical Engineering,Married,15,3,1,1,80,1096,44,2813,4390,1,1,2,6,Y,No,16,3,2,1,15,2,3,3,3,0,3
1030,46,Male,No,Travel_Rarely,Data & Analytics,Data Scientist,Data Science,Married,5,3,1,1,80,249,36,18188,12754,4,3,1,1,Y,No,14,3,1,3,24,2,3,16,16,1,15
530,33,Female,Yes,Travel_Rarely,Marketing,Marketing Specialist,Marketing,Married,23,2,1,1,80,781,65,24717,3381,1,1,3,3,Y,No,11,3,2,1,15,1,3,14,11,8,3
1259,31,Male,No,Travel_Frequently,Product,Product Manager,Business Administration,Single,20,4,1,2,80,1266,69,19632,9471,1,3,1,8,Y,No,12,3,4,1,8,2,3,3,0,1,3
487,35,Female,No,Travel_Rarely,Product,Product Analyst,Information Technology,Married,10,3,1,1,80,541,90,12616,4263,1,2,3,4,Y,No,12,3,4,1,16,2,3,6,0,0,6
498,22,Male,No,Travel_Rarely,Sales,Account Manager,Computer Science,Single,21,3,1,4,80,1261,93,12011,5050,4,2,3,0,Y,Yes,25,3,2,0,4,1,3,3,0,0,1
107,31,Female,No,Travel_Frequently,It Operations,It Support Engineer,Computer Science,Married,28,3,1,1,80,377,82,4457,4204,4,2,4,8,Y,No,22,3,3,1,11,3,2,11,6,1,0
444,20,Female,Yes,Non-Travel,Engineering,Software Engineer,Information Technology,Married,22,2,1,1,80,1442,39,2905,11013,4,3,4,6,Y,No,16,4,2,1,2,2,3,1,0,1,0
647,33,Female,No,Travel_Rarely,Product,Ux Designer,Computer Science,Married,13,4,1,3,80,163,64,4800,4042,4,1,1,5,Y,No,16,3,4,0,10,3,3,1,1,1,1
1037,46,Female,Yes,Travel_Rarely,Engineering,Unknown,Electrical Engineering,Unknown,29,3,1,3,80,756,79,21218,3815,4,1,1,2,Y,No,25,4,2,0,26,2,4,26,18,5,2
727,23,Male,Yes,Travel_Rarely,It Operations,It Support Engineer,Other,Divorced,1,2,1,4,80,1469,65,10944,3949,1,1,1,7,Y,No,16,3,1,0,4,3,4,1,1,0,0
191,43,Female,Yes,Travel_Rarely,Customer Support,Technical Support Engineer,Unknown,Single,1,1,1,3,80,793,92,16568,21566,3,5,1,9,Y,No,12,3,1,3,27,4,3,19,1,5,0
283,31,Female,Yes,Non-Travel,Sales,Sales Executive,Unknown,Divorced,12,1,1,3,80,252,71,9915,3826,2,1,1,9,Y,No,24,3,3,2,11,3,2,1,0,1,0
30,32,Male,Yes,Travel_Rarely,Engineering,Qa Engineer,Other,Single,19,2,1,3,80,847,39,9409,3204,4,1,3,9,Y,Yes,12,4,3,2,13,2,3,10,4,8,5
